control_year,control_type,facade,segment,control_month,number_controls,number_controls_ytd,target_number_of_controls_year,infraction_rate,infraction_rate_ytd
2014,LAND_CONTROL,SA,SWW01/02,1,4,4,,0.25,0.25
2014,LAND_CONTROL,SA,SWW01/02,2,3,7,,0.0,0.142857142857143
2014,LAND_CONTROL,SA,SWW01/02,3,1,8,,0.0,0.125
2014,LAND_CONTROL,SA,SWW01/02,4,6,14,,0.0,0.0714285714285714
2014,LAND_CONTROL,SA,SWW01/02,6,7,21,,0.285714285714286,0.142857142857143
2014,LAND_CONTROL,SA,SWW01/02,7,2,23,,0.0,0.130434782608696
2014,LAND_CONTROL,SA,SWW01/02,8,3,26,,0.0,0.115384615384615
2014,LAND_CONTROL,SA,SWW01/02,9,5,31,,0.2,0.129032258064516
2014,LAND_CONTROL,SA,SWW01/02,10,4,35,,0.25,0.142857142857143
2014,LAND_CONTROL,SA,SWW01/02,11,3,38,,0.333333333333333,0.157894736842105
2014,LAND_CONTROL,SA,SWW01/02,12,1,39,,0.0,0.153846153846154
2014,LAND_CONTROL,SA,SWW01/02/03,1,4,4,,0.25,0.25
2014,LAND_CONTROL,SA,SWW01/02/03,2,2,6,,0.0,0.166666666666667
2014,LAND_CONTROL,SA,SWW01/02/03,3,1,7,,0.0,0.142857142857143
2014,LAND_CONTROL,SA,SWW01/02/03,4,3,10,,0.0,0.1
2014,LAND_CONTROL,SA,SWW01/02/03,6,26,36,,0.115384615384615,0.111111111111111
2014,LAND_CONTROL,SA,SWW01/02/03,7,7,43,,0.0,0.0930232558139535
2014,LAND_CONTROL,SA,SWW01/02/03,8,4,47,,0.0,0.0851063829787234
2014,LAND_CONTROL,SA,SWW01/02/03,9,5,52,,0.2,0.0961538461538462
2014,LAND_CONTROL,SA,SWW01/02/03,10,4,56,,0.25,0.107142857142857
2014,LAND_CONTROL,SA,SWW01/02/03,11,3,59,,0.333333333333333,0.11864406779661
2014,LAND_CONTROL,SA,SWW01/02/03,12,1,60,,0.0,0.116666666666667
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,1,4,4,,0.25,0.25
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,2,3,7,,0.0,0.142857142857143
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,3,1,8,,0.0,0.125
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,4,6,14,,0.0,0.0714285714285714
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,6,7,21,,0.285714285714286,0.142857142857143
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,7,2,23,,0.0,0.130434782608696
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,8,4,27,,0.0,0.111111111111111
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,9,5,32,,0.2,0.125
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,10,5,37,,0.2,0.135135135135135
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,11,3,40,,0.333333333333333,0.15
2014,LAND_CONTROL,SA,SWW01/02/03/PEL03,12,1,41,,0.0,0.146341463414634
2014,LAND_CONTROL,SA,SWW04,2,7,7,,0.142857142857143,0.142857142857143
2014,LAND_CONTROL,SA,SWW04,3,2,9,,0.0,0.111111111111111
2014,LAND_CONTROL,SA,SWW04,6,1,10,,0.0,0.1
2014,LAND_CONTROL,SA,SWW04,7,1,11,,0.0,0.0909090909090909
2014,LAND_CONTROL,SA,SWW05,6,19,19,,0.0526315789473684,0.0526315789473684
2014,LAND_CONTROL,SA,SWW05,7,5,24,,0.0,0.0416666666666667
2014,LAND_CONTROL,SA,SWW05,8,1,25,,0.0,0.04
2014,LAND_CONTROL,SA,SWW07/08,1,10,10,,0.2,0.2
2014,LAND_CONTROL,SA,SWW07/08,2,17,27,,0.294117647058824,0.259259259259259
2014,LAND_CONTROL,SA,SWW07/08,3,13,40,,0.0,0.175
2014,LAND_CONTROL,SA,SWW07/08,4,5,45,,0.0,0.155555555555556
2014,LAND_CONTROL,SA,SWW07/08,5,8,53,,0.125,0.150943396226415
2014,LAND_CONTROL,SA,SWW07/08,6,12,65,,0.0,0.123076923076923
2014,LAND_CONTROL,SA,SWW07/08,7,7,72,,0.285714285714286,0.138888888888889
2014,LAND_CONTROL,SA,SWW07/08,8,3,75,,0.0,0.133333333333333
2014,LAND_CONTROL,SA,SWW07/08,9,11,86,,0.363636363636364,0.162790697674419
2014,LAND_CONTROL,SA,SWW07/08,10,15,101,,0.0666666666666667,0.148514851485149
2014,LAND_CONTROL,SA,SWW07/08,11,8,109,,0.25,0.155963302752294
2014,LAND_CONTROL,SA,SWW07/08,12,8,117,,0.125,0.153846153846154
2014,LAND_CONTROL,SA,SWW07/08/09,1,10,10,,0.2,0.2
2014,LAND_CONTROL,SA,SWW07/08/09,2,17,27,,0.294117647058824,0.259259259259259
2014,LAND_CONTROL,SA,SWW07/08/09,3,13,40,,0.0,0.175
2014,LAND_CONTROL,SA,SWW07/08/09,4,5,45,,0.0,0.155555555555556
2014,LAND_CONTROL,SA,SWW07/08/09,5,8,53,,0.125,0.150943396226415
2014,LAND_CONTROL,SA,SWW07/08/09,6,12,65,,0.0,0.123076923076923
2014,LAND_CONTROL,SA,SWW07/08/09,7,7,72,,0.285714285714286,0.138888888888889
2014,LAND_CONTROL,SA,SWW07/08/09,8,3,75,,0.0,0.133333333333333
2014,LAND_CONTROL,SA,SWW07/08/09,9,11,86,,0.363636363636364,0.162790697674419
2014,LAND_CONTROL,SA,SWW07/08/09,10,15,101,,0.0666666666666667,0.148514851485149
2014,LAND_CONTROL,SA,SWW07/08/09,11,8,109,,0.25,0.155963302752294
2014,LAND_CONTROL,SA,SWW07/08/09,12,8,117,,0.125,0.153846153846154
2014,LAND_CONTROL,SA,SWW10,1,4,4,,0.0,0.0
2014,LAND_CONTROL,SA,SWW10,3,3,7,,0.0,0.0
2014,LAND_CONTROL,SA,SWW10,4,1,8,,0.0,0.0
2014,LAND_CONTROL,SA,SWW10,5,5,13,,0.0,0.0
2014,LAND_CONTROL,SA,SWW10,6,7,20,,0.0,0.0
2014,LAND_CONTROL,SA,SWW10,7,4,24,,0.25,0.0416666666666667
2014,LAND_CONTROL,SA,SWW10,8,3,27,,0.0,0.037037037037037
2014,LAND_CONTROL,SA,SWW10,9,4,31,,0.0,0.032258064516129
2014,LAND_CONTROL,SA,SWW10,10,7,38,,0.285714285714286,0.0789473684210526
2014,LAND_CONTROL,SA,SWW10,11,6,44,,0.0,0.0681818181818182
2014,LAND_CONTROL,SA,SWW11,7,1,1,,0.0,0.0
2014,LAND_CONTROL,MEMN,FR_FPO,1,5,5,,0.0,0.0
2014,LAND_CONTROL,MEMN,FR_FPO,2,8,13,,0.125,0.0769230769230769
2014,LAND_CONTROL,MEMN,FR_FPO,3,11,24,,0.0909090909090909,0.0833333333333333
2014,LAND_CONTROL,MEMN,FR_FPO,4,10,34,,0.1,0.0882352941176471
2014,LAND_CONTROL,MEMN,FR_FPO,5,10,44,,0.1,0.0909090909090909
2014,LAND_CONTROL,MEMN,FR_FPO,6,8,52,,0.125,0.0961538461538462
2014,LAND_CONTROL,MEMN,FR_FPO,7,8,60,,0.25,0.116666666666667
2014,LAND_CONTROL,MEMN,FR_FPO,8,3,63,,0.0,0.111111111111111
2014,LAND_CONTROL,MEMN,FR_FPO,9,14,77,,0.0714285714285714,0.103896103896104
2014,LAND_CONTROL,MEMN,FR_FPO,10,10,87,,0.0,0.0919540229885057
2014,LAND_CONTROL,MEMN,FR_FPO,11,7,94,,0.0,0.0851063829787234
2014,LAND_CONTROL,MEMN,FR_FPO,12,10,104,,0.0,0.0769230769230769
2014,LAND_CONTROL,MEMN,FR_SCE,1,37,37,,0.0540540540540541,0.0540540540540541
2014,LAND_CONTROL,MEMN,FR_SCE,2,23,60,,0.0434782608695652,0.05
2014,LAND_CONTROL,MEMN,FR_SCE,3,67,127,,0.313432835820896,0.188976377952756
2014,LAND_CONTROL,MEMN,FR_SCE,4,12,139,,0.583333333333333,0.223021582733813
2014,LAND_CONTROL,MEMN,FR_SCE,5,4,143,,0.25,0.223776223776224
2014,LAND_CONTROL,MEMN,FR_SCE,10,22,165,,0.136363636363636,0.212121212121212
2014,LAND_CONTROL,MEMN,FR_SCE,11,17,182,,0.0588235294117647,0.197802197802198
2014,LAND_CONTROL,MEMN,FR_SCE,12,31,213,,0.129032258064516,0.187793427230047
2014,LAND_CONTROL,MEMN,Hors segment,1,15,15,,0.0666666666666667,0.0666666666666667
2014,LAND_CONTROL,MEMN,Hors segment,2,7,22,,0.571428571428571,0.227272727272727
2014,LAND_CONTROL,MEMN,Hors segment,3,2,24,,0.5,0.25
2014,LAND_CONTROL,MEMN,Hors segment,4,5,29,,0.2,0.241379310344828
2014,LAND_CONTROL,MEMN,Hors segment,6,11,40,,0.545454545454545,0.325
2014,LAND_CONTROL,MEMN,Hors segment,7,6,46,,0.5,0.347826086956522
2014,LAND_CONTROL,MEMN,Hors segment,8,5,51,,0.0,0.313725490196078
2014,LAND_CONTROL,MEMN,Hors segment,9,11,62,,0.272727272727273,0.306451612903226
2014,LAND_CONTROL,MEMN,Hors segment,10,9,71,,0.111111111111111,0.28169014084507
2014,LAND_CONTROL,MEMN,Hors segment,11,11,82,,0.0909090909090909,0.25609756097561
2014,LAND_CONTROL,MEMN,Hors segment,12,10,92,,0.2,0.25
2014,LAND_CONTROL,MEMN,NS01/03,1,14,14,,0.0714285714285714,0.0714285714285714
2014,LAND_CONTROL,MEMN,NS01/03,2,11,25,,0.0,0.04
2014,LAND_CONTROL,MEMN,NS01/03,3,8,33,,0.125,0.0606060606060606
2014,LAND_CONTROL,MEMN,NS01/03,4,3,36,,0.0,0.0555555555555556
2014,LAND_CONTROL,MEMN,NS01/03,5,2,38,,0.0,0.0526315789473684
2014,LAND_CONTROL,MEMN,NS01/03,6,3,41,,0.0,0.0487804878048781
2014,LAND_CONTROL,MEMN,NS01/03,7,2,43,,0.0,0.0465116279069767
2014,LAND_CONTROL,MEMN,NS01/03,8,1,44,,0.0,0.0454545454545455
2014,LAND_CONTROL,MEMN,NS01/03,9,12,56,,0.0,0.0357142857142857
2014,LAND_CONTROL,MEMN,NS01/03,10,9,65,,0.333333333333333,0.0769230769230769
2014,LAND_CONTROL,MEMN,NS01/03,11,13,78,,0.0,0.0641025641025641
2014,LAND_CONTROL,MEMN,NS01/03,12,8,86,,0.0,0.0581395348837209
2014,LAND_CONTROL,MEMN,NS09,1,1,1,,0.0,0.0
2014,LAND_CONTROL,MEMN,NS09,2,1,2,,1.0,0.5
2014,LAND_CONTROL,MEMN,NS09,9,1,3,,0.0,0.333333333333333
2014,LAND_CONTROL,MEMN,NS10/12,3,1,1,,0.0,0.0
2014,LAND_CONTROL,MEMN,NS10/12,4,1,2,,0.0,0.0
2014,LAND_CONTROL,MEMN,NS10/12,6,1,3,,0.0,0.0
2014,LAND_CONTROL,MEMN,NS10/12,7,1,4,,0.0,0.0
2014,LAND_CONTROL,MEMN,NS10/12,10,1,5,,1.0,0.2
2014,LAND_CONTROL,MEMN,NS13,1,15,15,,0.0,0.0
2014,LAND_CONTROL,MEMN,NS13,2,6,21,,0.0,0.0
2014,LAND_CONTROL,MEMN,NS13,3,18,39,,0.0555555555555556,0.0256410256410256
2014,LAND_CONTROL,MEMN,NS13,4,8,47,,0.0,0.0212765957446809
2014,LAND_CONTROL,MEMN,NS13,5,3,50,,0.0,0.02
2014,LAND_CONTROL,MEMN,NS13,6,5,55,,0.2,0.0363636363636364
2014,LAND_CONTROL,MEMN,NS13,7,4,59,,0.0,0.0338983050847458
2014,LAND_CONTROL,MEMN,NS13,8,9,68,,0.222222222222222,0.0588235294117647
2014,LAND_CONTROL,MEMN,NS13,9,9,77,,0.111111111111111,0.0649350649350649
2014,LAND_CONTROL,MEMN,NS13,10,3,80,,0.333333333333333,0.075
2014,LAND_CONTROL,MEMN,NS13,11,13,93,,0.0,0.0645161290322581
2014,LAND_CONTROL,MEMN,NS13,12,5,98,,0.0,0.0612244897959184
2014,LAND_CONTROL,MEMN,NWW01/02,1,12,12,,0.0833333333333333,0.0833333333333333
2014,LAND_CONTROL,MEMN,NWW01/02,2,11,23,,0.0909090909090909,0.0869565217391304
2014,LAND_CONTROL,MEMN,NWW01/02,3,9,32,,0.111111111111111,0.09375
2014,LAND_CONTROL,MEMN,NWW01/02,4,18,50,,0.333333333333333,0.18
2014,LAND_CONTROL,MEMN,NWW01/02,5,6,56,,0.333333333333333,0.196428571428571
2014,LAND_CONTROL,MEMN,NWW01/02,6,9,65,,0.0,0.169230769230769
2014,LAND_CONTROL,MEMN,NWW01/02,7,10,75,,0.1,0.16
2014,LAND_CONTROL,MEMN,NWW01/02,8,4,79,,0.25,0.164556962025316
2014,LAND_CONTROL,MEMN,NWW01/02,9,11,90,,0.0909090909090909,0.155555555555556
2014,LAND_CONTROL,MEMN,NWW01/02,10,15,105,,0.266666666666667,0.171428571428571
2014,LAND_CONTROL,MEMN,NWW01/02,11,17,122,,0.0588235294117647,0.155737704918033
2014,LAND_CONTROL,MEMN,NWW01/02,12,6,128,,0.166666666666667,0.15625
2014,LAND_CONTROL,MEMN,NWW05,1,5,5,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW05,2,8,13,,0.125,0.0769230769230769
2014,LAND_CONTROL,MEMN,NWW05,3,2,15,,0.0,0.0666666666666667
2014,LAND_CONTROL,MEMN,NWW05,4,2,17,,0.0,0.0588235294117647
2014,LAND_CONTROL,MEMN,NWW05,5,2,19,,0.0,0.0526315789473684
2014,LAND_CONTROL,MEMN,NWW05,7,1,20,,0.0,0.05
2014,LAND_CONTROL,MEMN,NWW05,9,1,21,,0.0,0.0476190476190476
2014,LAND_CONTROL,MEMN,NWW05,11,1,22,,1.0,0.0909090909090909
2014,LAND_CONTROL,MEMN,NWW06,1,10,10,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW06,2,4,14,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW06,3,3,17,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW06,4,3,20,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW06,8,1,21,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW06,9,4,25,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW06,10,1,26,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW06,11,4,30,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW06,12,4,34,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW07/08,1,16,16,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW07/08,2,6,22,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW07/08,3,23,45,,0.0434782608695652,0.0222222222222222
2014,LAND_CONTROL,MEMN,NWW07/08,4,13,58,,0.0,0.0172413793103448
2014,LAND_CONTROL,MEMN,NWW07/08,5,4,62,,0.0,0.0161290322580645
2014,LAND_CONTROL,MEMN,NWW07/08,6,7,69,,0.142857142857143,0.0289855072463768
2014,LAND_CONTROL,MEMN,NWW07/08,7,5,74,,0.0,0.027027027027027
2014,LAND_CONTROL,MEMN,NWW07/08,8,10,84,,0.2,0.0476190476190476
2014,LAND_CONTROL,MEMN,NWW07/08,9,10,94,,0.1,0.0531914893617021
2014,LAND_CONTROL,MEMN,NWW07/08,10,7,101,,0.285714285714286,0.0693069306930693
2014,LAND_CONTROL,MEMN,NWW07/08,11,13,114,,0.0,0.0614035087719298
2014,LAND_CONTROL,MEMN,NWW07/08,12,7,121,,0.0,0.0578512396694215
2014,LAND_CONTROL,MEMN,NWW09,1,2,2,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW09,2,2,4,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW09,3,2,6,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW09,4,2,8,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW09,5,1,9,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW09,6,2,11,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW09,8,1,12,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW09,9,5,17,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW09,11,1,18,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW10,6,2,2,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW10,8,2,4,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW10,9,2,6,,0.0,0.0
2014,LAND_CONTROL,MEMN,NWW10,10,1,7,,0.0,0.0
2014,LAND_CONTROL,MEMN,PEL01,1,1,1,,1.0,1.0
2014,LAND_CONTROL,MEMN,PEL01,2,1,2,,0.0,0.5
2014,LAND_CONTROL,MEMN,PEL01,4,3,5,,0.333333333333333,0.4
2014,LAND_CONTROL,MEMN,PEL01,5,1,6,,0.0,0.333333333333333
2014,LAND_CONTROL,MEMN,PEL01,6,3,9,,0.0,0.222222222222222
2014,LAND_CONTROL,MEMN,PEL01,7,4,13,,0.25,0.230769230769231
2014,LAND_CONTROL,MEMN,PEL01,8,2,15,,0.0,0.2
2014,LAND_CONTROL,MEMN,PEL01,9,3,18,,0.0,0.166666666666667
2014,LAND_CONTROL,MEMN,PEL01,10,4,22,,0.25,0.181818181818182
2014,LAND_CONTROL,MEMN,PEL01,11,6,28,,0.0,0.142857142857143
2014,LAND_CONTROL,MEMN,PEL01,12,1,29,,0.0,0.137931034482759
2014,LAND_CONTROL,MEMN,PEL01/02,1,4,4,,0.25,0.25
2014,LAND_CONTROL,MEMN,PEL01/02,2,1,5,,0.0,0.2
2014,LAND_CONTROL,MEMN,PEL01/02,3,1,6,,0.0,0.166666666666667
2014,LAND_CONTROL,MEMN,PEL01/02,4,4,10,,0.25,0.2
2014,LAND_CONTROL,MEMN,PEL01/02,5,1,11,,0.0,0.181818181818182
2014,LAND_CONTROL,MEMN,PEL01/02,6,3,14,,0.0,0.142857142857143
2014,LAND_CONTROL,MEMN,PEL01/02,7,4,18,,0.25,0.166666666666667
2014,LAND_CONTROL,MEMN,PEL01/02,8,2,20,,0.0,0.15
2014,LAND_CONTROL,MEMN,PEL01/02,9,3,23,,0.0,0.130434782608696
2014,LAND_CONTROL,MEMN,PEL01/02,10,4,27,,0.25,0.148148148148148
2014,LAND_CONTROL,MEMN,PEL01/02,11,6,33,,0.0,0.121212121212121
2014,LAND_CONTROL,MEMN,PEL01/02,12,2,35,,0.5,0.142857142857143
2014,LAND_CONTROL,MEMN,PEL03,1,5,5,,0.4,0.4
2014,LAND_CONTROL,MEMN,PEL03,2,9,14,,0.0,0.142857142857143
2014,LAND_CONTROL,MEMN,PEL03,3,5,19,,0.0,0.105263157894737
2014,LAND_CONTROL,MEMN,PEL03,4,8,27,,0.375,0.185185185185185
2014,LAND_CONTROL,MEMN,PEL03,5,2,29,,0.0,0.172413793103448
2014,LAND_CONTROL,MEMN,PEL03,6,5,34,,0.0,0.147058823529412
2014,LAND_CONTROL,MEMN,PEL03,7,5,39,,0.0,0.128205128205128
2014,LAND_CONTROL,MEMN,PEL03,8,2,41,,0.0,0.121951219512195
2014,LAND_CONTROL,MEMN,PEL03,9,10,51,,0.0,0.0980392156862745
2014,LAND_CONTROL,MEMN,PEL03,10,10,61,,0.3,0.131147540983607
2014,LAND_CONTROL,MEMN,PEL03,11,8,69,,0.125,0.130434782608696
2014,LAND_CONTROL,MEMN,PEL03,12,4,73,,0.0,0.123287671232877
2014,LAND_CONTROL,NAMO,ATL01,7,1,1,,0.0,0.0
2014,LAND_CONTROL,NAMO,ATL01,8,8,9,,0.375,0.333333333333333
2014,LAND_CONTROL,NAMO,ATL01,9,3,12,,0.0,0.25
2014,LAND_CONTROL,NAMO,FR_FPO,1,2,2,,0.0,0.0
2014,LAND_CONTROL,NAMO,FR_FPO,2,1,3,,0.0,0.0
2014,LAND_CONTROL,NAMO,FR_FPO,3,3,6,,0.333333333333333,0.166666666666667
2014,LAND_CONTROL,NAMO,FR_FPO,4,8,14,,0.0,0.0714285714285714
2014,LAND_CONTROL,NAMO,FR_FPO,5,7,21,,0.285714285714286,0.142857142857143
2014,LAND_CONTROL,NAMO,FR_FPO,6,6,27,,0.166666666666667,0.148148148148148
2014,LAND_CONTROL,NAMO,FR_FPO,7,2,29,,0.0,0.137931034482759
2014,LAND_CONTROL,NAMO,FR_FPO,8,1,30,,1.0,0.166666666666667
2014,LAND_CONTROL,NAMO,FR_FPO,9,4,34,,0.0,0.147058823529412
2014,LAND_CONTROL,NAMO,FR_FPO,11,1,35,,1.0,0.171428571428571
2014,LAND_CONTROL,NAMO,FR_FPO,12,3,38,,0.0,0.157894736842105
2014,LAND_CONTROL,NAMO,FR_SCE,1,19,19,,0.0526315789473684,0.0526315789473684
2014,LAND_CONTROL,NAMO,FR_SCE,2,27,46,,0.037037037037037,0.0434782608695652
2014,LAND_CONTROL,NAMO,FR_SCE,3,13,59,,0.153846153846154,0.0677966101694915
2014,LAND_CONTROL,NAMO,FR_SCE,4,2,61,,0.5,0.0819672131147541
2014,LAND_CONTROL,NAMO,FR_SCE,10,25,86,,0.0,0.0581395348837209
2014,LAND_CONTROL,NAMO,FR_SCE,11,28,114,,0.107142857142857,0.0701754385964912
2014,LAND_CONTROL,NAMO,FR_SCE,12,76,190,,0.0921052631578947,0.0789473684210526
2014,LAND_CONTROL,NAMO,Hors segment,1,29,29,,0.0689655172413793,0.0689655172413793
2014,LAND_CONTROL,NAMO,Hors segment,2,15,44,,0.266666666666667,0.136363636363636
2014,LAND_CONTROL,NAMO,Hors segment,3,14,58,,0.142857142857143,0.137931034482759
2014,LAND_CONTROL,NAMO,Hors segment,4,16,74,,0.0,0.108108108108108
2014,LAND_CONTROL,NAMO,Hors segment,5,6,80,,0.0,0.1
2014,LAND_CONTROL,NAMO,Hors segment,6,9,89,,0.0,0.0898876404494382
2014,LAND_CONTROL,NAMO,Hors segment,7,11,100,,0.181818181818182,0.1
2014,LAND_CONTROL,NAMO,Hors segment,8,20,120,,0.15,0.108333333333333
2014,LAND_CONTROL,NAMO,Hors segment,9,14,134,,0.142857142857143,0.111940298507463
2014,LAND_CONTROL,NAMO,Hors segment,10,5,139,,0.0,0.107913669064748
2014,LAND_CONTROL,NAMO,Hors segment,11,9,148,,0.111111111111111,0.108108108108108
2014,LAND_CONTROL,NAMO,Hors segment,12,8,156,,0.0,0.102564102564103
2014,LAND_CONTROL,NAMO,MED06/ATL02,8,1,1,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW01/02,1,13,13,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW01/02,2,9,22,,0.333333333333333,0.136363636363636
2014,LAND_CONTROL,NAMO,NWW01/02,3,6,28,,0.0,0.107142857142857
2014,LAND_CONTROL,NAMO,NWW01/02,4,11,39,,0.0909090909090909,0.102564102564103
2014,LAND_CONTROL,NAMO,NWW01/02,5,2,41,,0.0,0.0975609756097561
2014,LAND_CONTROL,NAMO,NWW01/02,6,3,44,,0.333333333333333,0.113636363636364
2014,LAND_CONTROL,NAMO,NWW01/02,7,7,51,,0.0,0.0980392156862745
2014,LAND_CONTROL,NAMO,NWW01/02,8,3,54,,0.0,0.0925925925925926
2014,LAND_CONTROL,NAMO,NWW01/02,9,8,62,,0.0,0.0806451612903226
2014,LAND_CONTROL,NAMO,NWW01/02,10,11,73,,0.0909090909090909,0.0821917808219178
2014,LAND_CONTROL,NAMO,NWW01/02,11,5,78,,0.2,0.0897435897435897
2014,LAND_CONTROL,NAMO,NWW06,5,1,1,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW07/08,1,2,2,,0.5,0.5
2014,LAND_CONTROL,NAMO,NWW07/08,3,1,3,,0.0,0.333333333333333
2014,LAND_CONTROL,NAMO,NWW07/08,4,2,5,,0.5,0.4
2014,LAND_CONTROL,NAMO,NWW07/08,5,1,6,,0.0,0.333333333333333
2014,LAND_CONTROL,NAMO,NWW07/08,6,2,8,,0.0,0.25
2014,LAND_CONTROL,NAMO,NWW07/08,7,1,9,,0.0,0.222222222222222
2014,LAND_CONTROL,NAMO,NWW07/08,8,1,10,,0.0,0.2
2014,LAND_CONTROL,NAMO,NWW07/08,9,4,14,,0.0,0.142857142857143
2014,LAND_CONTROL,NAMO,NWW07/08,10,1,15,,0.0,0.133333333333333
2014,LAND_CONTROL,NAMO,NWW07/08,11,2,17,,0.0,0.117647058823529
2014,LAND_CONTROL,NAMO,NWW09,4,3,3,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW09,5,2,5,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW09,6,4,9,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW09,7,1,10,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW09,9,3,13,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW09,12,1,14,,0.0,0.0
2014,LAND_CONTROL,NAMO,NWW10,4,1,1,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL01,3,2,2,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL01,4,5,7,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL01,5,2,9,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL01,6,7,16,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL01,7,1,17,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL01,8,4,21,,0.5,0.0952380952380952
2014,LAND_CONTROL,NAMO,PEL01,9,33,54,,0.151515151515152,0.12962962962963
2014,LAND_CONTROL,NAMO,PEL01,10,11,65,,0.272727272727273,0.153846153846154
2014,LAND_CONTROL,NAMO,PEL01,11,2,67,,1.0,0.17910447761194
2014,LAND_CONTROL,NAMO,PEL01/02,1,1,1,,1.0,1.0
2014,LAND_CONTROL,NAMO,PEL01/02,3,5,6,,0.0,0.166666666666667
2014,LAND_CONTROL,NAMO,PEL01/02,4,10,16,,0.0,0.0625
2014,LAND_CONTROL,NAMO,PEL01/02,5,2,18,,0.0,0.0555555555555556
2014,LAND_CONTROL,NAMO,PEL01/02,6,7,25,,0.0,0.04
2014,LAND_CONTROL,NAMO,PEL01/02,7,1,26,,0.0,0.0384615384615385
2014,LAND_CONTROL,NAMO,PEL01/02,8,4,30,,0.5,0.1
2014,LAND_CONTROL,NAMO,PEL01/02,9,33,63,,0.151515151515152,0.126984126984127
2014,LAND_CONTROL,NAMO,PEL01/02,10,12,75,,0.25,0.146666666666667
2014,LAND_CONTROL,NAMO,PEL01/02,11,2,77,,1.0,0.168831168831169
2014,LAND_CONTROL,NAMO,PEL02,3,2,2,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL02,4,5,7,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL02,5,2,9,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL02,6,7,16,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL02,7,1,17,,0.0,0.0
2014,LAND_CONTROL,NAMO,PEL02,8,4,21,,0.5,0.0952380952380952
2014,LAND_CONTROL,NAMO,PEL02,9,33,54,,0.151515151515152,0.12962962962963
2014,LAND_CONTROL,NAMO,PEL02,10,11,65,,0.272727272727273,0.153846153846154
2014,LAND_CONTROL,NAMO,PEL02,11,2,67,,1.0,0.17910447761194
2014,LAND_CONTROL,NAMO,PEL03,1,15,15,,0.0666666666666667,0.0666666666666667
2014,LAND_CONTROL,NAMO,PEL03,2,11,26,,0.363636363636364,0.192307692307692
2014,LAND_CONTROL,NAMO,PEL03,3,5,31,,0.0,0.161290322580645
2014,LAND_CONTROL,NAMO,PEL03,4,19,50,,0.105263157894737,0.14
2014,LAND_CONTROL,NAMO,PEL03,5,8,58,,0.0,0.120689655172414
2014,LAND_CONTROL,NAMO,PEL03,6,6,64,,0.5,0.15625
